Datetime,Text,TweetID,username,geo
2020-04-30 23:52:17+00:00,"For direct purchase, head over our bio! 🛍 Hurry, while stocks last! #ANSACCares #StayHome #StayConnected #COVID19 #pandemic #FightCOVID19 #Hope #ANSACTechnology #ANSAC #20YearsofANSAC #Safety #Analysis #Measurement #SGUnited #SG #Singapore #singaporetogether",1256008503660929024,AnsacTechnology,
2020-04-30 23:26:53+00:00,"FURTHER REDUCTIONS up to 55% off on selected items for ANSAC's ""#WorkFromHome Essentials"" kit starts today, 1 May! 📢 #ANSACCares #StayHome #StayConnected #COVID19 #pandemic #FightCOVID19 #Hope #ANSACTechnology #ANSAC #20YearsofANSAC #Safety #Analysis #Measurement #SGUnited #SG",1256002110987988992,AnsacTechnology,
2020-04-30 16:02:29+00:00,Get “on purpose” and reset your life compass on a future that inspires you - not despite this pandemic but because of it. ,1255890273743196160,margiewarrell,
2020-04-30 14:56:25+00:00,"Unless you are a financial blogger or expert , PLEASE STFU and some giving the world crappy gyaan on social media. You do not understand the economics of the pandemic or the world in general. Stop spreading your idiocy.",1255873650558828544,imperfectmaa,
2020-04-30 11:27:01+00:00,Wishing that this pandemic is just a joke. 🤡 @Singapore https://www.instagram.com/p/B_mgiYmDlLa/?igshid=10jif6fqbrnz1,1255820951029243904,itsmebaeverly,
2020-04-30 08:29:56+00:00,Just pray for pandemic covid-19 patient.,1255776388059066370,Iamhalfxz,
2020-04-30 03:46:21+00:00,2020 so far - Almost started WW3 - Massive bushfires - Pandemic - Kim Jong Un dead? - UFO confirmed,1255705019673792512,Riddy,
2020-04-30 02:32:49+00:00,pandemic has taught me that i still don’t reply messages even if i have 10 million hours 🤦🏻‍♀️😞,1255686516229234688,joooytan,
2020-04-29 11:04:05+00:00,Interesting; Singapore PM Lee Hsien Loong reveals Colombia cleared exports of masks to the city state early on in the pandemic. ,1255452793013403655,jbhavan,
2020-04-29 10:20:37+00:00,"During this Covid19 Pandemic, borders shut; doors closed; businesses are affected, and we have to stay home for the love ones. Some of us faced reduced income, and some others lost their job. As a trader and… https://www.instagram.com/p/B_j6te7DjG_/?igshid=1x3dtmiaqyku8",1255441851810791428,raynlim,
2020-04-29 06:22:10+00:00,Absolutely @Maurizio huge threat now to all remaining leagues especially with FIFA medical chief Michel d’Hooghe reportedly suggesting that all campaigns stop &amp; rather concentrate on a fresh start for the new season. As a doctor he’s sceptical of restarts during pandemic 😢⚽️,1255381844255739904,jasondlp,
2020-04-29 05:52:37+00:00,Numbers can go up - you do realize this is a pandemic which still hasn’t been nipped? And oh btw drinking bleach doesn’t help....,1255374407922565120,zeesh2,
2020-04-28 23:30:59+00:00,What’s your hearing goal after this pandemic? ,1255278369568165889,ErosLomboy,
2020-04-28 18:20:47+00:00,Oi ! You not concerned abt this Pandemic meh ? If I can save you all how ! Try it,1255200303189684224,nareshbhaii,
2020-04-28 17:04:52+00:00,"Even though this pandemic has no clear definition of how our plans will form up, I know for a fact that once it is lifted, my plane ticket awaits to be with this special individual who has made me smile and never stopped showing love. Through the monsoon, we will weather this..",1255181199699374080,Gothstable,
2020-04-28 16:21:49+00:00,"can’t be fucking bothered with this fucking pandemic already, to the person who got infected first idk what the fuck you do to yourself may you rot in hell",1255170363895410689,aziqzebra,
2020-04-28 13:14:34+00:00,i want to be able to see you this year. please let this pandemic end soon so that everything can go back to normal. in you i trust ❤️ ,1255123242466963456,pavethraxx,
2020-04-28 11:00:09+00:00,"Being a hotelier myself, I felt affected by the news and it’s a challenging period for the hotel industries during the pandemic. ",1255089416374083584,Mimi_Covergal,
2020-04-28 10:23:14+00:00,#CovidTesting this simple saliva swab could be considered by Governments across the globe ...it's also more reliable ... #Corona #pandemic #WHO #virus #science,1255080124149403648,dr_ashok0124,
2020-04-28 06:22:51+00:00,Blasting Raya songs and feeling sad. May this pandemic end as soon as possible. Missing my cousins and relatives. 💔💔💔,1255019630441054213,t_khrn,
2020-04-28 06:06:56+00:00,HAHAHAHHAHAHAHA “it’s not a pandemic is a “plan” demic” “The virus is not real “ ,1255015624352231426,nellyasleigh,
2020-04-28 01:59:34+00:00,There’s perks during this pandemic,1254953371850530816,HertBrkClub,
2020-04-27 23:39:53+00:00,"Couldnt agree more! Personally, I spend 90% less time on that platform. Facebook was designed to be addictive, but users who left the site say there hasn’t been any reason for them to return, even during a pandemic ",1254918221573963776,GowthamanR,
2020-04-27 18:50:07+00:00,This pandemic ain’t got nothing on us!,1254845295747166211,tunkuamirsg,
2020-04-27 16:23:06+00:00,I KNOW RIGHT??? GLOBAL PANDEMIC AND HE DECIDES TO BE FCKN IRRESPONSIBLE NOW WTF,1254808299662270464,kimmhua,
2020-04-27 07:11:39+00:00,During this pandemic and covid 19 quarantine at home I noticed that everyone try to become chef. So let me share you what I did 😂 TBH it turn out damn well for the first time 😂 Menu of the day : Masala Fry Chicken Below are the simple steps 😂 ,1254669523476549632,piikaaachuuuu,
2020-04-27 05:10:30+00:00,Donate meals for the elderly during the pandemic/CB. Only 3 SGD per meal. Please retweet for maximum participation. https://rayofhope.sg/campaign/buy-a-meal-for-needy-elderly-living-in-rental-estates/,1254639034149699584,SamratNM,
2020-04-26 18:40:00+00:00,"Some Singaporeans might be kiasu, selfish and soo damn kpo during this pandemic period but I’m so Glad they are not out the street protesting coz they know how bad the situation is around the world",1254480363239256064,nellyasleigh,
2020-04-26 16:55:22+00:00,#WorldPilotsDay ....pandemic is ushering in a new era of air travel. clicked Somewhere in Malaysian airspace.. 400kms from Singapore #malaysia #singapore🇸🇬 #boeing #boeingdreamliner #aviation #airtravel #airtraveling,1254454030752866304,dr_ashok0124,
