Datetime,Text,TweetID,username,geo
2020-04-30 08:56:46+00:00,🌺 Work + Social Distancing 🌺 @Medini Iskandar Malaysia https://www.instagram.com/p/B_l7GrZJWcI9ZmvOBIe1BOeX0ldyYQGDIZiZLA0/?igshid=15iwj7s8zqn3e,1255783137751097344,chikrahmath,
2020-04-30 08:22:58+00:00,"No country can manage this without strict social distancing measures and agressive testing, tracking and caring .. Bottomline is death! In this count both TN and Kerala has done very wel in India",1255774634923851776,RajeshChakram,
2020-04-30 01:20:19+00:00,#SocialDistancing ,1255668272214634498,HeartBali,
2020-04-29 10:40:12+00:00,“Pengusaha kilang yg mendapat kelulusan daripada Miti pada PKP fasa 3 sudah boleh beroperasi secara 100% tetapi perlu mematuhi SOP yang ditetapkan.” My Boss: Our company can start 100% operation but please all of you 1m social distancing?” Me : Hello? What? How? ,1255446782085128193,AinaaAwal,
2020-04-29 09:14:53+00:00,"[WRITING] [WRITING FROM HOME WORKSHOPS DURING CIRCUIT BREAKER] More information now out on http://Bakchormeeboy.com. “As the arts world shifts towards the digital during this time of social distancing, The Arts House looks… https://www.instagram.com/p/B_jzMQtHWTo/?igshid=1t3ivmw95sou6",1255425310104989697,bakchormeeboy,
2020-04-28 14:47:40+00:00,Yakin ke dekat tempat kerja pekerja amalkan social distancing?,1255146669559037955,behajemi,
2020-04-28 11:38:09+00:00,"Taking the path less travelled for extreme social distancing and 10,000 steps #covid19 X #aiavitality = Dengue. Pagkadaghang lamok! 🦟 @Clementi, Singapore https://www.instagram.com/p/B_hey7tAdGxcLHybWzjMaF8gPVY_4npxRIuUO80/?igshid=1dqui3bp7p4z4",1255098979181686785,ebglen_tan,
2020-04-28 10:00:17+00:00,Covid-19 CircuitBreaker CBDay22...Ramadan Day5.A fast short ride with my 25 years old TrekSSL..in a tip top condition #staysafe #stayhealthy #wearmask #socialdistancing #fastingmonth...covering 20km western route...… https://www.instagram.com/p/B_hTX7gJZUL/?igshid=15fsn50cthvw,1255074347531853824,Saniroz,
2020-04-28 09:58:22+00:00,Covid-19 CircuitBreaker CBDay22...Ramadan Day5.A fast short ride with my 25 years old TrekSSL..in a tip top condition #staysafe #stayhealthy #wearmask #socialdistancing #fastingmonth...covering 20km western route...… https://www.instagram.com/p/B_hTX7gJZUL/?igshid=1e9a05mtfc8yu,1255073867481178112,Saniroz,
2020-04-28 05:15:06+00:00,Wht social distancing,1255002579068612611,KassimARah,
2020-04-27 19:39:36+00:00,Great social distancing tip. 🐙,1254857748459577344,eviltofu,
2020-04-27 04:13:05+00:00,I sound like I'm about to get physical I'm sorry we're all social distancing and all I'm getting is a deco strap,1254624583002415106,poppyhobi,
2020-04-26 18:31:16+00:00,No social distancing 😢,1254478168032833537,nellyhamdin,
2020-04-26 10:07:01+00:00,Coz it’s Sunday. #SocialDistancing #COVID #StayHome #circuitbreakersg #sunday #Singapore #twitter #brightwin #funday,1254351267561787392,jobeetweets,
2020-04-26 09:07:50+00:00,"Once, you’d have been mad to go shopping on a Sunday due to the impossible crowds :/ #lockdown #singapore #socialdistancing #covid_19 @Singapore https://www.instagram.com/p/B_cEAL7loCB/?igshid=8l70ij1ql730",1254336372531269634,LauraJSchwartz,
